year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimSpeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,age,data_quality,age_dph,total_length_mm,mr_mg_O2_per_g_per_h,exogenous_or_endogenous,salinity_permil,salinity_factor,smolt_factor
2019,Lo,Pers. Comm.,0.0437,NA,11.7,0,NA,0,NA,0.003509844,NA,-5.652183716,-3.130407177,Acipenser medirostris,NA,larval,rGS195,11,individual,1,NA,NA,1,6,17.33,0.080316794,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0418,NA,11.7,0,NA,0,NA,0.004665707,NA,-5.367515971,-3.174858939,Acipenser medirostris,NA,larval,rGS196,11,individual,1,NA,NA,1,6,16.25,0.111619777,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0463,NA,11.7,0,NA,0,NA,0.005712161,NA,-5.165157899,-3.072613318,Acipenser medirostris,NA,larval,rGS197,11,individual,1,NA,NA,1,6,17.89,0.123372804,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0464,NA,11.7,0,NA,0,NA,0.007176614,NA,-4.936927551,-3.07045582,Acipenser medirostris,NA,larval,rGS198,11,individual,1,NA,NA,1,6,17.76,0.154668412,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0594,NA,14.9,0,NA,0,NA,0.049574555,NA,-3.004277579,-2.823461053,Acipenser medirostris,NA,larval,rGS218,15,individual,1,NA,NA,2,6,20.38,0.83458847,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0577,NA,14.9,0,NA,0,NA,0.040636992,NA,-3.203076484,-2.852498105,Acipenser medirostris,NA,larval,rGS219,15,individual,1,NA,NA,2,6,21.28,0.704280631,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0596,NA,14.9,0,NA,0,NA,0.055076044,NA,-2.899040435,-2.820099705,Acipenser medirostris,NA,larval,rGS220,15,individual,1,NA,NA,2,6,21.52,0.924094694,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0667,NA,14.9,0,NA,0,NA,0.056384841,NA,-2.875554927,-2.707550326,Acipenser medirostris,NA,larval,rGS221,15,individual,1,NA,NA,2,6,22.86,0.845349945,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0587,NA,14.9,0,NA,0,NA,0.046437436,NA,-3.069649335,-2.835315552,Acipenser medirostris,NA,larval,rGS222,15,individual,1,NA,NA,2,6,20.48,0.791097717,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0598,NA,14.9,0,NA,0,NA,0.045365455,NA,-3.093004362,-2.816749618,Acipenser medirostris,NA,larval,rGS223,15,individual,1,NA,NA,2,6,21.46,0.758619652,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0599,NA,14.9,0,NA,0,NA,0.049732977,NA,-3.001087036,-2.815078774,Acipenser medirostris,NA,larval,rGS224,15,individual,1,NA,NA,2,6,21.55,0.830266735,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0688,NA,14.9,0,NA,0,NA,0.058896372,NA,-2.831975782,-2.676551534,Acipenser medirostris,NA,larval,rGS225,15,individual,1,NA,NA,2,6,21.77,0.856051922,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0624,NA,15.3,0,NA,0,NA,0.05511466,NA,-2.89833953,-2.774190004,Acipenser medirostris,NA,larval,rGS226,15,individual,1,NA,NA,2,7,21.38,0.883247762,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.061,NA,15.3,0,NA,0,NA,0.042299518,NA,-3.16297959,-2.796881415,Acipenser medirostris,NA,larval,rGS227,15,individual,1,NA,NA,2,7,21.33,0.69343472,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.066,NA,15.3,0,NA,0,NA,0.046594534,NA,-3.066272048,-2.718100537,Acipenser medirostris,NA,larval,rGS228,15,individual,1,NA,NA,2,7,22.23,0.705977783,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0642,NA,15.3,0,NA,0,NA,0.050805482,NA,-2.979751016,-2.745752068,Acipenser medirostris,NA,larval,rGS229,15,individual,1,NA,NA,2,7,22.53,0.791362649,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0675,NA,15.3,0,NA,0,NA,0.043702044,NA,-3.130360404,-2.695627681,Acipenser medirostris,NA,larval,rGS230,15,individual,1,NA,NA,2,7,23.14,0.647437689,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0689,NA,15.3,0,NA,0,NA,0.054885225,NA,-2.902511098,-2.675099101,Acipenser medirostris,NA,larval,rGS231,15,individual,1,NA,NA,2,7,23.32,0.796592521,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0672,NA,15.3,0,NA,0,NA,0.054128192,NA,-2.916400121,-2.700082031,Acipenser medirostris,NA,larval,rGS232,15,individual,1,NA,NA,2,7,23.03,0.805479047,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0627,NA,15.3,0,NA,0,NA,0.062329716,NA,-2.775316984,-2.769393831,Acipenser medirostris,NA,larval,rGS233,15,individual,1,NA,NA,2,7,22.08,0.994094355,endogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0933,NA,15,0,NA,0,NA,0.015904694,NA,-4.141140977,-2.371935171,Acipenser medirostris,NA,larval,rGS250,15,individual,1,NA,NA,1,15,26.2,0.17046832,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0847,NA,15,0,NA,0,NA,0.01460062,NA,-4.226691253,-2.468639677,Acipenser medirostris,NA,larval,rGS251,15,individual,1,NA,NA,1,15,24.69,0.172380407,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0888,NA,15,0,NA,0,NA,0.01175893,NA,-4.443142319,-2.421368629,Acipenser medirostris,NA,larval,rGS252,15,individual,1,NA,NA,1,15,25.99,0.132420384,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0936,NA,15,0,NA,0,NA,0.018144387,NA,-4.00939404,-2.368724895,Acipenser medirostris,NA,larval,rGS253,15,individual,1,NA,NA,1,15,25.89,0.193850285,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0928,NA,15,0,NA,0,NA,0.012328948,NA,-4.395805279,-2.377308639,Acipenser medirostris,NA,larval,rGS254,15,individual,1,NA,NA,1,15,26.87,0.132855044,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0915,NA,15,0,NA,0,NA,0.012375344,NA,-4.392049152,-2.391416307,Acipenser medirostris,NA,larval,rGS255,15,individual,1,NA,NA,1,15,26.31,0.135249664,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0875,NA,15,0,NA,0,NA,0.011030894,NA,-4.507055366,-2.436116486,Acipenser medirostris,NA,larval,rGS256,15,individual,1,NA,NA,1,15,25.38,0.126067364,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0923,NA,15,0,NA,0,NA,0.012217213,NA,-4.404909421,-2.382711137,Acipenser medirostris,NA,larval,rGS257,15,individual,1,NA,NA,1,15,25.52,0.132364171,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.087,NA,15,0,NA,0,NA,0.012945628,NA,-4.346997146,-2.44184716,Acipenser medirostris,NA,larval,rGS258,15,individual,1,NA,NA,1,15,25.06,0.148800323,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0836,NA,15,0,NA,0,NA,0.013070104,NA,-4.337427832,-2.481711759,Acipenser medirostris,NA,larval,rGS259,15,individual,1,NA,NA,1,15,24.21,0.156340951,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0897,NA,15,0,NA,0,NA,0.015583427,NA,-4.161547296,-2.41128451,Acipenser medirostris,NA,larval,rGS260,15,individual,1,NA,NA,1,15,25.67,0.173728284,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0909,NA,15,0,NA,0,NA,0.014888685,NA,-4.207153752,-2.397995278,Acipenser medirostris,NA,larval,rGS261,15,individual,1,NA,NA,1,15,26.01,0.163791914,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1025,NA,15,0,NA,0,NA,0.016120497,NA,-4.127663733,-2.27789248,Acipenser medirostris,NA,larval,rGS262,15,individual,1,NA,NA,1,15,24.3,0.157273138,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0986,NA,15,0,NA,0,NA,0.011286643,NA,-4.48413527,-2.316684017,Acipenser medirostris,NA,larval,rGS263,15,individual,1,NA,NA,1,15,24.5,0.114468998,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0849,NA,15,0,NA,0,NA,0.016938244,NA,-4.078181247,-2.466281186,Acipenser medirostris,NA,larval,rGS264,15,individual,1,NA,NA,1,15,24.28,0.199508176,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0829,NA,15,0,NA,0,NA,0.013642356,NA,-4.294575937,-2.490120217,Acipenser medirostris,NA,larval,rGS265,15,individual,1,NA,NA,1,15,24.86,0.164564001,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0638,NA,11.1,0,NA,0,NA,0.004812696,NA,-5.336497821,-2.752002089,Acipenser medirostris,NA,larval,rGS282,11,individual,1,NA,NA,1,20,23.94,0.075434109,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.062,NA,11.1,0,NA,0,NA,0.007291389,NA,-4.921061177,-2.780620894,Acipenser medirostris,NA,larval,rGS283,11,individual,1,NA,NA,1,20,24.09,0.117603053,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0691,NA,11.1,0,NA,0,NA,0.009182739,NA,-4.690429797,-2.672200548,Acipenser medirostris,NA,larval,rGS284,11,individual,1,NA,NA,1,20,24.13,0.132890573,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0619,NA,11.1,0,NA,0,NA,0.007078178,NA,-4.95073878,-2.782235099,Acipenser medirostris,NA,larval,rGS285,11,individual,1,NA,NA,1,20,22.83,0.114348591,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0603,NA,11.1,0,NA,0,NA,0.006531911,NA,-5.031055669,-2.808423175,Acipenser medirostris,NA,larval,rGS286,11,individual,1,NA,NA,1,20,24.27,0.108323572,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0607,NA,11.1,0,NA,0,NA,0.006390759,NA,-5.052902246,-2.801811581,Acipenser medirostris,NA,larval,rGS287,11,individual,1,NA,NA,1,20,24.19,0.105284332,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0613,NA,11.1,0,NA,0,NA,0.007490182,NA,-4.894162237,-2.791975436,Acipenser medirostris,NA,larval,rGS288,11,individual,1,NA,NA,1,20,23.14,0.122188933,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0691,NA,11.1,0,NA,0,NA,0.008558329,NA,-4.760850332,-2.672200548,Acipenser medirostris,NA,larval,rGS289,11,individual,1,NA,NA,1,20,24.77,0.123854253,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0659,NA,11.1,0,NA,0,NA,0.003179534,NA,-5.75102058,-2.719616837,Acipenser medirostris,NA,larval,rGS290,11,individual,1,NA,NA,1,20,23.48,0.048247863,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0632,NA,11.1,0,NA,0,NA,0.006385768,NA,-5.053683583,-2.761450978,Acipenser medirostris,NA,larval,rGS291,11,individual,1,NA,NA,1,20,24.14,0.101040626,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.063,NA,11.1,0,NA,0,NA,0.007085708,NA,-4.949675522,-2.764620553,Acipenser medirostris,NA,larval,rGS292,11,individual,1,NA,NA,1,20,24.48,0.112471551,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0538,NA,11.1,0,NA,0,NA,0.003264883,NA,-5.724531279,-2.922481812,Acipenser medirostris,NA,larval,rGS293,11,individual,1,NA,NA,1,20,21.73,0.060685562,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0596,NA,11.1,0,NA,0,NA,0.005541799,NA,-5.195436152,-2.820099705,Acipenser medirostris,NA,larval,rGS294,11,individual,1,NA,NA,1,20,23.28,0.0929832,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0623,NA,11.1,0,NA,0,NA,0.004250396,NA,-5.460743064,-2.775793853,Acipenser medirostris,NA,larval,rGS295,11,individual,1,NA,NA,1,20,24.31,0.068224659,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.067,NA,11.1,0,NA,0,NA,0.00560745,NA,-5.183659275,-2.70306266,Acipenser medirostris,NA,larval,rGS296,11,individual,1,NA,NA,1,20,23.12,0.083693278,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0629,NA,11.1,0,NA,0,NA,0.003478029,NA,-5.661289447,-2.766209115,Acipenser medirostris,NA,larval,rGS297,11,individual,1,NA,NA,1,20,24.46,0.055294583,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1585,NA,14.9,0,NA,0,NA,0.021316769,NA,-3.848261255,-1.842000686,Acipenser medirostris,NA,larval,rGS298,15,individual,1,NA,NA,1,28,29.06,0.134490654,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.2271,NA,14.9,0,NA,0,NA,0.03186552,NA,-3.446230741,-1.48236483,Acipenser medirostris,NA,larval,rGS299,15,individual,1,NA,NA,1,28,31.99,0.140314926,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1646,NA,14.9,0,NA,0,NA,0.028450456,NA,-3.559591089,-1.804236991,Acipenser medirostris,NA,larval,rGS300,15,individual,1,NA,NA,1,28,29.37,0.172846027,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1547,NA,14.9,0,NA,0,NA,0.02605089,NA,-3.647703341,-1.866267521,Acipenser medirostris,NA,larval,rGS301,15,individual,1,NA,NA,1,28,28.69,0.168396187,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1092,NA,14.9,0,NA,0,NA,0.009838544,NA,-4.621447499,-2.214574216,Acipenser medirostris,NA,larval,rGS302,15,individual,1,NA,NA,1,28,26.99,0.090096561,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1594,NA,14.9,0,NA,0,NA,0.019697866,NA,-3.927244966,-1.836338513,Acipenser medirostris,NA,larval,rGS303,15,individual,1,NA,NA,1,28,28.16,0.12357507,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1529,NA,14.9,0,NA,0,NA,0.012594731,NA,-4.37447672,-1.877971166,Acipenser medirostris,NA,larval,rGS304,15,individual,1,NA,NA,1,28,27.13,0.082372342,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.194,NA,14.9,0,NA,0,NA,0.030668626,NA,-3.484515095,-1.63989712,Acipenser medirostris,NA,larval,rGS305,15,individual,1,NA,NA,1,28,31.42,0.158085702,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1229,NA,15,0,NA,0,NA,0.023011293,NA,-3.771770201,-2.096384262,Acipenser medirostris,NA,larval,rGS306,15,individual,1,NA,NA,1,28,27.16,0.187235904,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1762,NA,15,0,NA,0,NA,0.028568705,NA,-3.555443396,-1.736135565,Acipenser medirostris,NA,larval,rGS307,15,individual,1,NA,NA,1,28,29.17,0.162137939,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.14,NA,15,0,NA,0,NA,0.022581904,NA,-3.790606385,-1.966112856,Acipenser medirostris,NA,larval,rGS308,15,individual,1,NA,NA,1,28,28.9,0.161299317,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1798,NA,15,0,NA,0,NA,0.031851814,NA,-3.44666095,-1.715910157,Acipenser medirostris,NA,larval,rGS309,15,individual,1,NA,NA,1,28,29.91,0.177151356,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1356,NA,15,0,NA,0,NA,0.020191708,NA,-3.902483242,-1.998045903,Acipenser medirostris,NA,larval,rGS310,15,individual,1,NA,NA,1,28,28.79,0.148906403,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1821,NA,15,0,NA,0,NA,0.028719877,NA,-3.550165814,-1.703199292,Acipenser medirostris,NA,larval,rGS311,15,individual,1,NA,NA,1,28,31.49,0.157714866,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1894,NA,15,0,NA,0,NA,0.035592755,NA,-3.335613172,-1.663894098,Acipenser medirostris,NA,larval,rGS312,15,individual,1,NA,NA,1,28,30.51,0.187923733,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1439,NA,15,0,NA,0,NA,0.023770037,NA,-3.73932944,-1.938636665,Acipenser medirostris,NA,larval,rGS313,15,individual,1,NA,NA,1,28,27.37,0.165184413,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0851,NA,11.1,0,NA,0,NA,0.01034157,NA,-4.57158359,-2.463928243,Acipenser medirostris,NA,larval,rGS346,11,individual,1,NA,NA,1,36,26.11,0.121522561,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0925,NA,11.1,0,NA,0,NA,0.010273195,NA,-4.578217208,-2.380546634,Acipenser medirostris,NA,larval,rGS347,11,individual,1,NA,NA,1,36,26.69,0.111061567,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0916,NA,11.1,0,NA,0,NA,0.011571418,NA,-4.459217187,-2.390324007,Acipenser medirostris,NA,larval,rGS348,11,individual,1,NA,NA,1,36,26.49,0.126325524,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0814,NA,11.1,0,NA,0,NA,0.007081101,NA,-4.950325861,-2.508380006,Acipenser medirostris,NA,larval,rGS349,11,individual,1,NA,NA,1,36,24.99,0.086991414,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0884,NA,11.1,0,NA,0,NA,0.010260838,NA,-4.579420784,-2.425883309,Acipenser medirostris,NA,larval,rGS350,11,individual,1,NA,NA,1,36,25.55,0.116072826,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0923,NA,11.1,0,NA,0,NA,0.01031249,NA,-4.574399509,-2.382711137,Acipenser medirostris,NA,larval,rGS351,11,individual,1,NA,NA,1,36,24.33,0.111727951,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0895,NA,11.1,0,NA,0,NA,0.010978621,NA,-4.511805405,-2.413516654,Acipenser medirostris,NA,larval,rGS352,11,individual,1,NA,NA,1,36,25.58,0.122666161,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0834,NA,11.1,0,NA,0,NA,0.007098749,NA,-4.947836655,-2.48410697,Acipenser medirostris,NA,larval,rGS353,11,individual,1,NA,NA,1,36,24.42,0.085116899,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0865,NA,11.1,0,NA,0,NA,0.00711557,NA,-4.945469912,-2.447610865,Acipenser medirostris,NA,larval,rGS354,11,individual,1,NA,NA,1,36,25.97,0.082260927,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0952,NA,11.1,0,NA,0,NA,0.009104258,NA,-4.699013096,-2.351775337,Acipenser medirostris,NA,larval,rGS355,11,individual,1,NA,NA,1,36,27.22,0.095632959,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0963,NA,11.1,0,NA,0,NA,0.013471411,NA,-4.307185539,-2.34028696,Acipenser medirostris,NA,larval,rGS356,11,individual,1,NA,NA,1,36,26.58,0.139890042,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0869,NA,11.1,0,NA,0,NA,0.011626305,NA,-4.454485073,-2.442997247,Acipenser medirostris,NA,larval,rGS357,11,individual,1,NA,NA,1,36,25.47,0.133789471,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0875,NA,11.1,0,NA,0,NA,0.009816554,NA,-4.623685122,-2.436116486,Acipenser medirostris,NA,larval,rGS358,11,individual,1,NA,NA,1,36,24.75,0.11218919,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0861,NA,11.1,0,NA,0,NA,0.008922627,NA,-4.719164894,-2.452245868,Acipenser medirostris,NA,larval,rGS359,11,individual,1,NA,NA,1,36,26.59,0.103630973,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0762,NA,11.1,0,NA,0,NA,0.0084967,NA,-4.768077474,-2.574393816,Acipenser medirostris,NA,larval,rGS360,11,individual,1,NA,NA,1,36,23.75,0.111505244,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0848,NA,11.1,0,NA,0,NA,0.009614328,NA,-4.644500779,-2.467459736,Acipenser medirostris,NA,larval,rGS361,11,individual,1,NA,NA,1,36,25.99,0.113376511,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.4843,NA,14.8,0,NA,0,NA,0.111124545,NA,-2.197103679,-0.72505073,Acipenser medirostris,NA,larval,rGS362,15,individual,1,NA,NA,1,42,40.39,0.229453944,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.391,NA,14.8,0,NA,0,NA,0.048470277,NA,-3.026804505,-0.939047719,Acipenser medirostris,NA,larval,rGS363,15,individual,1,NA,NA,1,42,37.54,0.123964904,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.2863,NA,14.8,0,NA,0,NA,0.05353875,NA,-2.927349585,-1.250715067,Acipenser medirostris,NA,larval,rGS364,15,individual,1,NA,NA,1,42,33.91,0.187002271,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.44,NA,14.8,0,NA,0,NA,0.10719716,NA,-2.233085528,-0.820980552,Acipenser medirostris,NA,larval,rGS365,15,individual,1,NA,NA,1,42,39.35,0.243629908,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.5851,NA,14.8,0,NA,0,NA,0.091853741,NA,-2.387557741,-0.535972506,Acipenser medirostris,NA,larval,rGS366,15,individual,1,NA,NA,1,42,43.52,0.156988106,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.5109,NA,14.8,0,NA,0,NA,0.067029111,NA,-2.702628264,-0.671581403,Acipenser medirostris,NA,larval,rGS367,15,individual,1,NA,NA,1,42,41.93,0.131198103,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.3684,NA,14.8,0,NA,0,NA,0.060810636,NA,-2.799990565,-0.998585975,Acipenser medirostris,NA,larval,rGS368,15,individual,1,NA,NA,1,42,38.01,0.165066874,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.2864,NA,14.8,0,NA,0,NA,0.02746504,NA,-3.594841346,-1.250365844,Acipenser medirostris,NA,larval,rGS369,15,individual,1,NA,NA,1,42,34.57,0.095897487,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.4163,NA,14.8,0,NA,0,NA,0.10037767,NA,-2.298815508,-0.876349125,Acipenser medirostris,NA,larval,rGS370,15,individual,1,NA,NA,1,42,38.34,0.241118592,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.3136,NA,14.8,0,NA,0,NA,0.091486534,NA,-2.391563484,-1.159636991,Acipenser medirostris,NA,larval,rGS371,15,individual,1,NA,NA,1,42,35.16,0.29173002,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.7624,NA,14.8,0,NA,0,NA,0.211575442,NA,-1.553173646,-0.271283927,Acipenser medirostris,NA,larval,rGS372,15,individual,1,NA,NA,1,42,49.01,0.277512384,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.3682,NA,14.8,0,NA,0,NA,0.104406526,NA,-2.259463098,-0.99912901,Acipenser medirostris,NA,larval,rGS373,15,individual,1,NA,NA,1,42,38.31,0.283559277,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.324,NA,14.8,0,NA,0,NA,0.075419598,NA,-2.584688117,-1.127011763,Acipenser medirostris,NA,larval,rGS374,15,individual,1,NA,NA,1,42,35.19,0.232776537,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.3315,NA,14.8,0,NA,0,NA,0.069303728,NA,-2.669256577,-1.104127469,Acipenser medirostris,NA,larval,rGS375,15,individual,1,NA,NA,1,42,36.79,0.20906102,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.3265,NA,14.8,0,NA,0,NA,0.042801564,NA,-3.15118064,-1.11932533,Acipenser medirostris,NA,larval,rGS376,15,individual,1,NA,NA,1,42,35.6,0.131092079,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.2277,NA,14.8,0,NA,0,NA,0.062910316,NA,-2.766045122,-1.479726306,Acipenser medirostris,NA,larval,rGS377,15,individual,1,NA,NA,1,42,31.14,0.276285973,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1472,NA,11,0,NA,0,NA,0.017443316,NA,-4.04879875,-1.915963073,Acipenser medirostris,NA,larval,rGS394,11,individual,1,NA,NA,1,55,30.2,0.118500787,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1781,NA,11,0,NA,0,NA,0.025394196,NA,-3.673234622,-1.725410089,Acipenser medirostris,NA,larval,rGS395,11,individual,1,NA,NA,1,55,31.1,0.142583921,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1724,NA,11,0,NA,0,NA,0.020673265,NA,-3.878913977,-1.757937921,Acipenser medirostris,NA,larval,rGS396,11,individual,1,NA,NA,1,55,30.83,0.119914528,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1434,NA,11,0,NA,0,NA,0.0171681,NA,-4.064702288,-1.942117351,Acipenser medirostris,NA,larval,rGS397,11,individual,1,NA,NA,1,55,28.99,0.119721755,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1511,NA,11,0,NA,0,NA,0.016544618,NA,-4.101694396,-1.88981341,Acipenser medirostris,NA,larval,rGS398,11,individual,1,NA,NA,1,55,28.12,0.109494497,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.0871,NA,11,0,NA,0,NA,0.005704707,NA,-5.166463594,-2.440698395,Acipenser medirostris,NA,larval,rGS399,11,individual,1,NA,NA,1,55,26.72,0.065496066,exogenous,0,fresh,seawater-intolerant
2019,Lo,Pers. Comm.,0.1389,NA,11,0,NA,0,NA,0.016944659,NA,-4.07780261,-1.974001029,Acipenser medirostris,NA,larval,rGS400,11,individual,1,NA,NA,1,55,28.83,0.121991784,exogenous,0,fresh,seawater-intolerant
