num_patches,max_area,pct_cover,mean_dis_w_0,mean_dis_no_0
2,0.027000000000000003,0.020843999999999994,0.2625680335805065,0.2682824497604031
3,0.027000000000000003,0.04741008436054943,0.2113895406413761,0.2230082715912819
4,0.027000000000000003,0.08027918186100966,0.15794733578735876,0.17158863203406707
1,0.028,0.010332000000000001,0.5299104472057694,0.5355876765774907
2,0.028,0.0276045260516786,0.2535185244620009,0.26041964505598453
3,0.028,0.05398399999999999,0.23745810386475086,0.250800701166826
4,0.028,0.04399018516714853,0.25124780898820454,0.2627840278090205
1,0.029,0.017504073008348997,0.4397582840372008,0.4484583765421179
2,0.029,0.028333000000000025,0.271488391492125,0.2798560885394547
3,0.029,0.028148881271744065,0.25907337183764534,0.2670033719856182
4,0.029,0.04769361709800211,0.25630979896190614,0.26892225260928143
1,0.030000000000000002,0.004127336430637804,0.5327423767085838,0.5348819043258873
2,0.030000000000000002,0.042397725256711316,0.2957154853673504,0.308326019567668
3,0.030000000000000002,0.04706999999999999,0.21617524672541466,0.22659879111678685
4,0.030000000000000002,0.01766387702533216,0.24626535656085047,0.2506772766295302
1,0.031,0.010818999999999999,0.4095797709967769,0.4138423471726552
2,0.031,0.021607000000000022,0.31541253176934636,0.3221453700023964
3,0.031,0.03134100000000001,0.29076450338579446,0.2992019997795786
4,0.031,0.02739729296936241,0.25457213230880393,0.2615019335478212
1,0.032,0.005246779171355716,0.6323963239780337,0.6365978699195024
2,0.032,0.016605550816292544,0.33317042629249205,0.3391392775778624
3,0.032,0.023743999999999994,0.2686873375567493,0.27498448219910887
4,0.032,0.07496133972850372,0.16728060515745552,0.1809221340660345
1,0.033,0.0011070626595252918,0.5663600676019019,0.5669269945964985
2,0.033,0.021912000000000004,0.2796623854145295,0.28615817600995547
3,0.033,0.03527475398911251,0.25090462866845203,0.2599239911617653
4,0.033,0.04556666132374175,0.1869591777494996,0.1963856909133399
1,0.034,0.006502786617504841,0.6309813327468238,0.6344709228223466
2,0.034,0.034850000000000006,0.3688864329425579,0.3810810257671053
3,0.034,0.058038186601237454,0.31515967629530806,0.33431598206779256
4,0.034,0.05756384307810806,0.212008447664422,0.22403936136999048
1,0.035,0.013895000000000005,0.40944879813525353,0.4143379863744723
2,0.035,0.023765,0.3031357331387708,0.3108765594695629
3,0.035,0.04497786144609305,0.21017753084009205,0.21946071926500163
4,0.035,0.06504882360363544,0.1804823080928298,0.19272002999768267
1,0.036000000000000004,0.032472,0.3649550867256966,0.3777220934855067
2,0.036000000000000004,0.048132000000000015,0.2618947539528273,0.27535985064959234
3,0.036000000000000004,0.09871200000000005,0.24757245342298917,0.2734398646156275
4,0.036000000000000004,0.06844328572971106,0.21839327853715162,0.23445333176291103
1,0.037000000000000005,0.0034964999999999983,0.662032399418195,0.664624434713578
2,0.037000000000000005,0.06134600000000001,0.30849290274591756,0.32863843906031487
3,0.037000000000000005,0.05598099999999999,0.20194353768469042,0.2139459028336587
4,0.037000000000000005,0.05221846299507418,0.19897226988954944,0.21026341529065778
1,0.038,0.034086000000000005,0.3303166403456818,0.3418365314557403
2,0.038,0.013199323212937633,0.4746786276596715,0.4805898832233183
3,0.038,0.013071999999999999,0.38880235251837175,0.39316650067587394
4,0.038,0.04729609581468025,0.16317611460930284,0.1714394984338126
1,0.039,0.01817400000000001,0.45295804007649804,0.46144869608445194
2,0.039,0.043563,0.22327432338160802,0.23286850582145183
3,0.039,0.04078128900491497,0.20577659397905743,0.2147084661718045
4,0.039,0.06523055562106034,0.2526771980977959,0.2702140927149993
1,0.04,0.012759999999999997,0.39187614799911985,0.39695720016118297
2,0.04,0.03383999999999999,0.2860814652149433,0.295905528770111
3,0.04,0.051160000000000025,0.20576959326318495,0.21772256191216266
4,0.04,0.036483590953149916,0.21900383318278882,0.22689995149480816
1,0.041,0.028178111387293786,0.5285645323995211,0.5432317907497647
2,0.041,0.05973700000000001,0.21745782293672056,0.23133810950714953
3,0.041,0.05660591027062842,0.23610389057043646,0.24968685551019085
4,0.041,0.07899316528713896,0.19776073525039106,0.21559003079733027
1,0.042,0.0066360000000000065,0.3434691129114855,0.34561190673323156
2,0.042,0.029390229613261758,0.361585054228969,0.3724609128852174
3,0.042,0.05229396065426614,0.2188204183793665,0.23084757714882004
4,0.042,0.07458814899758867,0.20139628143765387,0.2164387763972637
1,0.043000000000000003,0.03206461729857957,0.39908732971651123,0.41185482942880414
2,0.043000000000000003,0.05243234189019484,0.31325440786642134,0.3308210031327715
3,0.043000000000000003,0.05199227141082217,0.21497961282606262,0.22670000298013565
4,0.043000000000000003,0.040849943983967664,0.22014558560378117,0.22948565162491522
1,0.044000000000000004,0.0034238053779196264,0.5492755719673803,0.551094182770523
2,0.044000000000000004,0.04574941509421557,0.30206329135215826,0.3166281880001659
3,0.044000000000000004,0.031428387991846385,0.23739096977993876,0.24450609720871228
4,0.044000000000000004,0.09422805304179006,0.20486992362211895,0.22632558950742263
1,0.045,0.016424999999999988,0.3273421343853394,0.3329015909542758
2,0.045,0.022174906737115307,0.3017002984434165,0.30798315480136434
3,0.045,0.08142325629448183,0.19932031334522024,0.2162998517039829
4,0.045,0.0721318647629348,0.22890518947913263,0.2467448415211088
1,0.046,0.010534000000000003,0.3985136607009303,0.40274245649411855
2,0.046,0.03497009893265128,0.30697976552540257,0.3177515428272462
3,0.046,0.0767150860324907,0.23063104142149876,0.2509860065529424
4,0.046,0.056527295914049105,0.17902261862594024,0.1902674233456693
1,0.047,0.021626292907884814,0.48127163113060295,0.4920474707398047
2,0.047,0.040257134988850626,0.3358403129200035,0.34867142122093386
3,0.047,0.058813935234602904,0.24316759708592162,0.2591023943376895
4,0.047,0.08222301277740855,0.18090885644430768,0.19704700625673421
1,0.048,0.046463999999999984,0.29740221478930057,0.31236447304831483
2,0.048,0.012512359005815805,0.29391057442223545,0.29729979205162393
3,0.048,0.07678203587402108,0.2448958354670929,0.2657001578247726
4,0.048,0.07995205612529611,0.18284507143948772,0.1987230425382977
1,0.049,0.015190000000000002,0.4748524771811864,0.4814971376811868
2,0.049,0.017100999999999998,0.26441061447111736,0.2693395278304139
3,0.049,0.06343969945988304,0.20436555874045328,0.21796667954399881
4,0.049,0.1191420535175979,0.19732219097270393,0.22316465841744393
1,0.05,0.02029074421472575,0.5228929019670264,0.5337820559075402
2,0.05,0.055249246448683835,0.3742305399992458,0.39605306381547867
3,0.05,0.07001178001393399,0.2749172550562258,0.2941549915003485
4,0.05,0.10196514041994209,0.17694706107886654,0.19689224555342888
1,0.051000000000000004,0.020133354607416783,0.5313520540564696,0.5415880685521044
2,0.051000000000000004,0.03388980278498428,0.32377919971785113,0.3347246973202224
3,0.051000000000000004,0.045570322676332854,0.20523929731896742,0.21473038012028398
4,0.051000000000000004,0.05992636487700421,0.17774742514752223,0.18915337357403664
1,0.052000000000000005,0.017731999999999998,0.356077305636394,0.36186718052479067
2,0.052000000000000005,0.056368000000000015,0.30451381125341354,0.32165819293695314
3,0.052000000000000005,0.09015186846416635,0.24703780585510915,0.26978028377755725
4,0.052000000000000005,0.0950308837521521,0.23886961605225196,0.2633623109727144
1,0.053000000000000005,0.0047170000000000024,0.4844378732507701,0.48628575913548494
2,0.053000000000000005,0.04966100000000001,0.2110760924306885,0.22227895159086825
3,0.053000000000000005,0.10746514421070638,0.18919024151100544,0.21133851822051547
4,0.053000000000000005,0.06517000503417088,0.17206517613358113,0.18438188612685505
1,0.054,0.005610780590020042,0.6182838485231535,0.6219533734263691
2,0.054,0.051560210792417085,0.373982308755706,0.39408040964774077
3,0.054,0.06391559728810302,0.26238777620549686,0.2805086339592654
4,0.054,0.0968433224558626,0.1526134345245,0.1689135965960155
1,0.055,0.015675,0.37537158877428217,0.3822132051464028
2,0.055,0.019274355702601043,0.4224147512438121,0.43063997476176175
3,0.055,0.08903563850248836,0.19183277488749273,0.21082841508681474
4,0.055,0.12401131380543705,0.15541641413691634,0.1771732947297268
1,0.056,0.043847999999999984,0.2735196590550432,0.28604858717323073
2,0.056,0.032536000000000016,0.287627060045468,0.2965227423149155
3,0.056,0.08275924526025166,0.17354357021225697,0.188675331824589
4,0.056,0.10261323078980458,0.21898056687774234,0.2428799543896876
1,0.057,0.017441999999999992,0.3789663583690875,0.3861093819348828
2,0.057,0.044875348440255314,0.23634822043372722,0.2472261720018067
3,0.057,0.1425706418357232,0.17709477643202323,0.20523209691971633
4,0.057,0.07980820674076497,0.19685518598559926,0.213439429671039
1,0.058,0.03677199999999999,0.34359813603652173,0.3561709713242684
2,0.058,0.0625093433158877,0.27757239549690466,0.29585631581422367
3,0.058,0.05759400000000003,0.19186798541877034,0.2034223763981874
4,0.058,0.10045735336748333,0.1482540403187307,0.16458041776058027
1,0.059000000000000004,0.035869780569619536,0.521315898832823,0.541008612321319
2,0.059000000000000004,0.04212565737216227,0.30663404692766527,0.32094834302665404
3,0.059000000000000004,0.058609698623024765,0.28351834562528805,0.30062384224927163
4,0.059000000000000004,0.09907747590695065,0.2107569197895009,0.23272628068628634
1,0.060000000000000005,0.02443783327713947,0.48095223593203773,0.4931326114344691
2,0.060000000000000005,0.03258,0.38685975758391716,0.3988244923545538
3,0.060000000000000005,0.008940000000000012,0.31145898844026865,0.31447797701965735
4,0.060000000000000005,0.07014741213321328,0.199981209102557,0.21471033831066888
1,0.061,0.007686000000000002,0.4772106664124883,0.48057468923714836
2,0.061,0.04415444582405181,0.3340852541138036,0.3494615628805477
3,0.061,0.05076025629133343,0.2979841804542656,0.31436246487421204
4,0.061,0.06381885480849964,0.27214098071624293,0.28997440673014696
1,0.062,0.02801068562189671,0.4359432055691342,0.4491481615177562
2,0.062,0.03350425179046561,0.32147881213720614,0.33289718560340287
3,0.062,0.04019099541374208,0.302239204291671,0.3155227103994895
4,0.062,0.09671152824845193,0.2021446063839621,0.22380935162086146
1,0.063,0.050778000000000004,0.3373956091299478,0.3555649795868351
2,0.063,0.069048,0.26077717749185747,0.28097961156325557
3,0.063,0.09376651839792048,0.19670670623633965,0.21764406532013683
4,0.063,0.1263546309747809,0.19688751005116623,0.2264376193802947
1,0.064,0.047039999999999985,0.3030801274566518,0.3181943595345426
2,0.064,0.06169599999999997,0.2626819674226029,0.2797167153898444
3,0.064,0.061321414480506764,0.21682402004568477,0.23059025847674655
4,0.064,0.11572109502291367,0.18388337826365633,0.20610107404579278
1,0.065,0.022542955112201946,0.5376621138945868,0.5504884958478415
2,0.065,0.05527299439599541,0.31454544651929406,0.3320441745163032
3,0.065,0.06185414827554212,0.3234902413802591,0.3446518659495622
4,0.065,0.09558950857981807,0.25204249764900927,0.27893149363546843
1,0.066,0.010757999999999998,0.40753533958688676,0.4121514356663499
2,0.066,0.04941412244345142,0.24281450902400117,0.25551353154161965
3,0.066,0.06949800000000002,0.2383657912123518,0.25520962656568713
4,0.066,0.06284067776761998,0.3777674749167071,0.4032530688692432
1,0.067,0.03283000000000001,0.32572883020514287,0.3372632327657309
2,0.067,0.087167,0.20295515770474745,0.22168777466384212
3,0.067,0.038861836232709036,0.316604252293302,0.3295901023249032
4,0.067,0.12145915510200253,0.15262762966258464,0.17413306293506517
1,0.068,0.06126800000000003,0.29686503799226976,0.3164872473265136
2,0.068,0.026248,0.2540435420218122,0.26077144531083163
3,0.068,0.12344929139169122,0.22223028912203643,0.254792810275208
4,0.068,0.0884686169064343,0.20692010110223832,0.22636484093888887
1,0.069,0.01007400000000001,0.4516132370987774,0.456497763164639
2,0.069,0.037988930462972983,0.38600341464820126,0.4010425087254039
3,0.069,0.06837900000000002,0.22566392053966475,0.24238874386644976
4,0.069,0.05952062626441503,0.21411694364959657,0.2273727765207567
1,0.07,0.04087999999999999,0.3417607052293029,0.35652066057719894
2,0.07,0.029907449179096695,0.350348282761075,0.36118379666090206
3,0.07,0.08741953510740116,0.2643069459060591,0.29051104188399546
4,0.07,0.10379138464161052,0.3239844903064307,0.36264214272042833
1,0.07100000000000001,0.03878828737887675,0.445717918158861,0.46511313592701764
2,0.07100000000000001,0.04874727860197697,0.3643730206624139,0.3837121110598293
3,0.07100000000000001,0.1134601985607343,0.2355590037617604,0.2660781698427204
4,0.07100000000000001,0.10047569485467286,0.2867070906606707,0.31736450150616635
1,0.07200000000000001,0.022250751161594626,0.49010201546526055,0.5016910793993864
2,0.07200000000000001,0.07579015517037,0.20966445320605867,0.22632173273538284
3,0.07200000000000001,0.09014511718349325,0.18297470144446645,0.19962328326911025
4,0.07200000000000001,0.08592472169058264,0.32166588574734206,0.35289729648638735
1,0.07300000000000001,0.02174510906049977,0.478042616335632,0.4891962917884077
2,0.07300000000000001,0.08289718129753318,0.2594819527988531,0.28392816806964993
3,0.07300000000000001,0.09006492749137936,0.17926466536329216,0.19664838236429594
4,0.07300000000000001,0.10177377068480703,0.17684770568248753,0.197396702402598
1,0.074,0.06659999999999999,0.2776341816323039,0.2986598339418071
2,0.074,0.06325951030452376,0.4729869342089107,0.5050581251563382
3,0.074,0.07542350326584653,0.24911336860017003,0.26875970288075307
4,0.074,0.041024603922568584,0.2582069448671659,0.2699497594011143
1,0.075,0.004424999999999998,0.5208412536063665,0.5233007672122642
2,0.075,0.028154174843173667,0.3654086247808957,0.37597347955643146
3,0.075,0.07037445851711774,0.32403376168924974,0.3475265569382773
4,0.075,0.10690575283814432,0.205366291631383,0.2316335344364798
1,0.076,0.033196713304951254,0.4409746962352025,0.45625938565463275
2,0.076,0.0698050343159374,0.26539676761942427,0.28463831791015043
3,0.076,0.0874955568175765,0.25649178770074765,0.27964651951673314
4,0.076,0.2491368159196396,0.09414355520875596,0.12599512206739288
1,0.077,0.04373600000000002,0.30539502926980977,0.31885052126728936
2,0.077,0.09570288324141521,0.2194898409884557,0.24234276359551254
3,0.077,0.14586788730355757,0.1589786434602781,0.18694572373033644
4,0.077,0.10736091683776067,0.193193807652414,0.2175116051029205
1,0.078,0.05678399999999999,0.31185470052930736,0.3323613988375864
2,0.078,0.033390354323888836,0.26331170881330873,0.2740831776967927
3,0.078,0.061890218410302546,0.2751775122340165,0.2937420070815718
4,0.078,0.16898575375045258,0.14954518233542038,0.18095980437490367
1,0.079,0.001580000000000005,0.5028085016697899,0.5043214660679938
2,0.079,0.07196899999999998,0.19762445113371604,0.21295738268719402
3,0.079,0.054172055754865986,0.28909713703023904,0.305502628162569
4,0.079,0.04228045274388062,0.24706625400725324,0.25725349230242944
1,0.08,0.031200000000000002,0.29694773496440474,0.30701792283333823
2,0.08,0.08954236039158454,0.2335783267556125,0.256877077703302
3,0.08,0.12338149980909924,0.24217728614399514,0.2760169662001312
4,0.08,0.17769252453354029,0.13470453165951174,0.16501841438136927
1,0.081,0.03696675090506624,0.4483189847929205,0.46573756990745946
2,0.081,0.006893163678337963,0.33797275424824996,0.34004704119956736
3,0.081,0.040984386563667735,0.3216356499749674,0.33605229336011644
4,0.081,0.0887495201339413,0.16296977948893776,0.17948213600103277
1,0.082,0.037146000000000005,0.3124315106915728,0.3251446671782421
2,0.082,0.07166800000000001,0.31309586359048236,0.33778817951287343
3,0.082,0.08185017844314413,0.18829135585515833,0.20511040942827705
4,0.082,0.12842182421300152,0.1811734524648569,0.20935226769685336
1,0.083,0.013406617014418531,0.5238659157659606,0.5304434141008108
2,0.083,0.06912063381024322,0.24002316581285663,0.2580894256052222
3,0.083,0.11896154395550276,0.19362798438805034,0.21968230586345625
4,0.083,0.09823407866345138,0.302371741074774,0.3357447713466289
1,0.084,0.04241999999999999,0.32150106840707804,0.33580642198357846
2,0.084,0.04166400000000005,0.2663422511517544,0.2777001888768162
3,0.084,0.0962890349846922,0.23814986333596386,0.2632362809063379
4,0.084,0.1397792179122895,0.17658624183617921,0.20588345789457763
1,0.085,0.03706000000000001,0.3169667463448715,0.32887190946759853
2,0.085,0.08172997308868657,0.21035519437607222,0.22884594688432575
3,0.085,0.057575299775336874,0.19643706599537689,0.20866482472421594
4,0.085,0.10861298130080006,0.22221400165917646,0.2505513605357723
1,0.08600000000000001,0.031959473427161704,0.4632639922503299,0.4789743509618795
2,0.08600000000000001,0.0600158438969185,0.27520141525643027,0.29112600788789833
3,0.08600000000000001,0.09068094191734247,0.17508615479502151,0.1932731590628342
4,0.08600000000000001,0.13320418296704092,0.1398844147121493,0.1619782476981812
1,0.08700000000000001,0.050199000000000014,0.37945287610671624,0.400562520961381
2,0.08700000000000001,0.04377598531195277,0.42198686555908327,0.4413165295535278
3,0.08700000000000001,0.031127538986655764,0.22864718312973387,0.2363522670350774
4,0.08700000000000001,0.1685180511566008,0.11811004691186909,0.1423012613396013
1,0.08800000000000001,0.052624882613013936,0.3828276416818984,0.40502289640488615
2,0.08800000000000001,0.06778678133697633,0.20796468052223907,0.22235077571072284
3,0.08800000000000001,0.13205410786346025,0.15939322099002246,0.18342142806676923
4,0.08800000000000001,0.16019545287427153,0.1514104773946587,0.18027202928284167
1,0.089,0.07645100000000003,0.28247384540602904,0.30517917610850154
2,0.089,0.08810999999999997,0.21808446620096883,0.2391801559563159
3,0.089,0.10741152579133603,0.22891791331215391,0.2554032280622045
4,0.089,0.18485759992196457,0.12201310591840332,0.14932456972023414
1,0.09,0.005220000000000004,0.5465539816461874,0.5509616750465599
2,0.09,0.05345999999999999,0.22391347097114006,0.236544972502789
3,0.09,0.11080211570060644,0.2059946935400037,0.23101345019625846
4,0.09,0.15672454678712103,0.17367011239792868,0.20518680576314827
1,0.091,0.049322000000000026,0.26530891422863606,0.2787151110711588
2,0.091,0.11785513078135237,0.21064925895504466,0.23756542117406637
3,0.091,0.13176800000000002,0.16900055291507032,0.19517329127505526
4,0.091,0.08913638232457252,0.18521169993439274,0.2029717259554989
1,0.092,0.05722400000000002,0.3316851849524616,0.35293167158167865
2,0.092,0.12172617955362451,0.18764197743265318,0.2121926692668248
3,0.092,0.1266440100055945,0.2163489230719246,0.2488199230269403
4,0.092,0.1463463712689877,0.1950012294114384,0.22756591132155257
1,0.093,0.0012699084626402457,0.5884202302928434,0.5893041865727024
2,0.093,0.10323161879127934,0.2934288909116422,0.32756071769551487
3,0.093,0.0684856252629538,0.4200295455583242,0.4514019834049696
4,0.093,0.1387158325362901,0.180113218311917,0.20955580955429554
1,0.094,0.047828397788661214,0.38937332539146413,0.4085335488316694
2,0.094,0.03685531210844607,0.31011137273205586,0.32072745137248515
3,0.094,0.04040184116846411,0.26816330066788835,0.27901706447600494
4,0.094,0.09096260389102415,0.17795564106068115,0.1949130789273616
1,0.095,0.05414999999999998,0.34707495685419804,0.36657684500865867
2,0.095,0.06498745207131715,0.40152756056878197,0.42994706132217797
3,0.095,0.044098139043740645,0.21360157324009146,0.22343260799172748
4,0.095,0.1645179860516358,0.20006715105689565,0.23994621138989644
1,0.096,0.078528,0.32113588663587944,0.3481902706666805
2,0.096,0.11201677892565848,0.18668610315376447,0.21101628026875152
3,0.096,0.048596799515738906,0.27958942548012844,0.29331664443991656
4,0.096,0.14986025224363797,0.13245636644790132,0.1559227386084771
1,0.097,0.04868869208317648,0.47370598790409546,0.49842801757585803
2,0.097,0.14137576092799603,0.21598715165642035,0.2510602715987683
3,0.097,0.15452099999999996,0.14991911425846044,0.17710468311690541
4,0.097,0.17949626164583382,0.11847781188425247,0.1429165402705096
1,0.098,0.060661999999999994,0.29290765034617006,0.31350492384263096
2,0.098,0.12929919649591512,0.2309164756975682,0.26444855210440704
3,0.098,0.11293077341075282,0.2669116057014298,0.3020045323618803
4,0.098,0.19439328361427288,0.1365651422712149,0.1704082134654541
1,0.099,0.04840090685448535,0.428857577483514,0.4517143221861323
2,0.099,0.14441255566991812,0.255721861271167,0.29958043729049555
3,0.099,0.1663632353842315,0.2688295800469925,0.3220673056750838
4,0.099,0.14314758494474755,0.20608872108134102,0.24002879231462967
1,0.1,0.04820000000000002,0.36915745251313287,0.3881781835048716
2,0.1,0.03263591126858399,0.3406009165548536,0.3528811816772209
3,0.1,0.0465152342422391,0.32824151455508277,0.3444658563911038
4,0.1,0.159782644293757,0.1591167721664469,0.18931204302968102
1,0.101,0.018273470889287637,0.4331909310033071,0.44122115604329504
2,0.101,0.1134938797201689,0.30954591273802373,0.3501650596583979
3,0.101,0.030635803400612248,0.2685464267277046,0.2759133121624418
4,0.101,0.12494775728915905,0.20485746497146295,0.2332697164330027
1,0.10200000000000001,0.07120521159558361,0.3959522762471696,0.42717906596954325
2,0.10200000000000001,0.17815327669826062,0.16498845331196188,0.20096035726182934
3,0.10200000000000001,0.17166745154179636,0.15530111075886752,0.18590030016622877
4,0.10200000000000001,0.21667128371761438,0.11254630792660329,0.14451246523703556
